Song Year,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,energy_level,positivity_level,Ratings
2018,One Two,Sister Nancy,reggae,Only Woman D.J. With Degree,0.123,0.746,209293,0.553,0,D,0.218,-8.597,0,0.363,76.451,4,0.662,Cool,-1,-1,Average
2018,In Dub,Tappa Zukie,reggae,Tapper Zukie In Dub,0.102,0.74,190333,0.774,0.781,A#,0.511,-11.259,1,0.106,127.852,4,0.594,Cool,-1,-1,Average
2018,The Same Song,Israel Vibration,reggae,The Same Song - Edit,0.141,0.924,239613,0.546,0.00136,F,0.0361,-6.583,0,0.233,123.33,4,0.685,Cool,-1,-1,Average
2018,Handsworth Revolution,Steel Pulse,reggae,Ku Klux Klan,0.0205,0.735,221693,0.514,0,F#,0.0316,-12.18,0,0.141,128.865,4,0.817,Cool,-1,-1,Average
2018,Jah No Dead - An Introduction To Burning Spear,Burning Spear,reggae,Slavery Days,0.00144,0.756,203613,0.419,0.00155,G,0.1,-9.205,1,0.131,143.045,4,0.72,Cool,-1,-1,Average
2018,Words Of Wisdom,Dennis Brown,reggae,Money In My Pocket,0.604,0.742,228867,0.45,0,A,0.107,-13.333,1,0.0569,137.914,4,0.964,Cool,-1,-1,Average
2018,Blackheart Man,Bunny Wailer,reggae,Blackheart Man,0.457,0.791,381827,0.39,0.0237,B,0.402,-15.474,1,0.451,147.605,4,0.809,Cool,-1,-1,Average
2018,Police And Thieves,Junior Murvin,reggae,Roots Train,0.0442,0.864,223067,0.429,0.205,E,0.289,-12.019,1,0.0851,127.747,4,0.97,Cool,-1,-1,Average
2018,Absolutely The Best Of Reggae Vol. 1,Horace Andy,reggae,Ain't No Sunshine,0.667,0.774,133427,0.479,0,F,0.221,-9.703,1,0.284,128.7,4,0.918,Cool,-1,-1,Average
2018,Harder Than The Rest,Culture,reggae,Behold - 2000 Digital Remaster,0.0262,0.813,279160,0.683,0.00105,B,0.159,-9.413,1,0.0549,143.553,4,0.966,Cool,-1,-1,Average
2018,Right Time,Mighty Diamonds,reggae,Right Time - 2001 Digital Remaster,0.33,0.837,197200,0.382,6.14E-05,B,0.127,-10.726,1,0.052,139.042,4,0.56,Cool,-1,-1,Average
2018,Reggae Chartbusters Vol. 5,Johnny Clarke,reggae,None Shall Escape The Judgement,0.107,0.731,193453,0.653,0,A#,0.0909,-6.528,1,0.0357,102.203,4,0.933,Cool,-1,-1,Average
2018,Legend (The Definitive Remasters),Bob Marley & The Wailers,reggae,Three Little Birds,0.00974,0.825,180440,0.494,5.15E-06,F#,0.0361,-10.486,1,0.0698,74.103,4,0.626,Cool,-1,-1,Average
2018,Reggae Roots 1972-1995 Vol.5,Jacob Miller,reggae,Tenement Yard,0.247,0.889,156760,0.391,0,C#,0.0859,-11.157,1,0.37,143.844,4,0.965,Cool,-1,-1,Average
2018,Night Nurse,Gregory Isaacs,reggae,Cool Down The Pace,0.0748,0.865,315000,0.253,0.0404,G,0.0699,-16.122,1,0.234,76.351,4,0.954,Cool,-1,-1,Average
2018,Police In Helicopter,John Holt,reggae,Police In Helicopter,0.0331,0.686,219160,0.652,8.34E-06,F#,0.0578,-7.586,0,0.111,141.185,4,0.503,Cool,-1,-1,Average
2018,Rockers Time Now,Johnny Clarke,reggae,Declaration Of Rights - 2000 Digital Remaster,0.731,0.766,206200,0.427,0.000572,C#,0.184,-10.959,0,0.336,74.063,4,0.823,Cool,-1,-1,Average
2018,Funky Kingston,The Maytals,reggae,Funky Kingston,0.276,0.771,298027,0.501,0.000449,G#,0.0543,-10.694,1,0.111,98.696,4,0.94,Cool,-1,-1,Average
2018,The Harder They Come (Remastered),Jimmy Cliff,reggae,"The Harder They Come - From ""The Harder They Come"" Soundtrack",0.632,0.679,219907,0.575,0,A#,0.165,-8.037,1,0.0717,102.588,4,0.79,Empowering,0,1,Average
2018,Wanted Dread And Alive,Peter Tosh,reggae,Wanted Dread and Alive - 2002 Remastered Version,0.381,0.795,268213,0.731,0.00163,F#,0.0548,-6.056,1,0.0529,96.161,4,0.884,Lively,1,2,Average
2018,96 Degrees In The Shade,Third World,reggae,1865 (96º In The Shade),0.0301,0.916,268760,0.397,0.000132,E,0.0236,-16.065,1,0.147,131.832,4,0.781,Cool,-1,-1,Average
2018,Party Time,The Heptones,reggae,Party Time,0.00117,0.807,244600,0.474,0,A,0.287,-12.29,1,0.0534,133.479,4,0.729,Cool,-1,-1,Average
2018,The Harder They Come (Remastered),The Slickers,reggae,Johnny Too Bad,0.107,0.764,183200,0.606,0.179,E,0.267,-8.754,1,0.155,165.797,4,0.717,Cool,-1,-1,Average
2018,Blackheart Man,Bunny Wailer,reggae,Fighting Against Conviction,0.0937,0.703,310707,0.336,0.0258,A#,0.0447,-15.422,0,0.334,73.911,4,0.712,Cool,-1,-1,Average
2018,Trenchtown Mix Up,The Gladiators,reggae,Soul Rebel - 2000 Digital Remaster,0.0261,0.825,237693,0.481,0.000164,A,0.0583,-7.785,1,0.0345,84.328,4,0.671,Cool,-1,-1,Average
2018,Handsworth Revolution,Steel Pulse,reggae,Handsworth Revolution,0.0259,0.928,321373,0.411,1.06E-05,G,0.0597,-14.2,1,0.0916,118.23,4,0.693,Cool,-1,-1,Average
2018,Aux Armes Et Caetera 1979,Serge Gainsbourg,reggae,Aux armes et caetera,0.0183,0.912,185907,0.307,0.0223,A,0.0807,-14.405,1,0.0587,136.565,4,0.716,Cool,-1,-1,Average
2018,Blackheart Man,Bunny Wailer,reggae,Rastaman,0.0733,0.81,231067,0.473,0.00892,E,0.366,-12.919,1,0.162,136.106,4,0.854,Cool,-1,-1,Average
2018,Bad Boy Skanking,Yellowman,reggae,Bam Bam,0.0167,0.872,194293,0.434,0,G#,0.0867,-11.54,0,0.188,75.159,4,0.458,Cool,-1,-1,Average
2018,Police In Helicopter,John Holt,reggae,Fat She Fat,0.0559,0.885,226707,0.567,2.99E-06,D#,0.0633,-9.214,1,0.368,146.117,4,0.93,Cool,-1,-1,Average
2018,Aswad,Aswad,reggae,I A Rebel Soul,0.0452,0.741,301800,0.436,2.06E-05,A,0.15,-13.471,0,0.335,132.902,4,0.871,Energizing,2,0,Average
2018,Aux Armes Et Caetera 1979,Serge Gainsbourg,reggae,Vieille canaille,0.00833,0.862,181573,0.27,0.00609,D,0.059,-13.566,1,0.223,84.904,4,0.834,Cool,-1,-1,Average
2018,Night Food,The Heptones,reggae,Country Boy,0.0309,0.872,176000,0.403,0.000623,A#,0.0884,-12.507,1,0.191,124.109,4,0.683,Cool,-1,-1,Average
2018,Firehouse Rock,Wailing Souls,reggae,Act Of Affection,0.101,0.821,164907,0.612,0.000202,B,0.0368,-7.013,1,0.0637,137.46,4,0.864,Cool,-1,-1,Good
2018,Visions Of Dennis Brown,Dennis Brown,reggae,Concrete Castle King,0.0508,0.81,218427,0.762,5.63E-06,F,0.0797,-6.688,0,0.0624,137.389,4,0.93,Cool,-1,-1,Good
2018,Arise,The Abyssinians,reggae,Meditation - 2002 Digital Remaster,0.0932,0.73,175560,0.442,0,A,0.0804,-9.811,1,0.15,129.297,4,0.481,Cool,-1,-1,Good
2018,Party Time,The Heptones,reggae,I Shall Be Released,0.00069,0.755,282293,0.373,3.85E-06,G,0.0522,-12.82,1,0.0425,136.364,4,0.833,Cool,-1,-1,Good
2018,Jah Shaka Meets Mad Professor at Ariwa Sounds,Jah Shaka & Mad Professor,reggae,Creation Dub,0.00195,0.73,277656,0.511,0.781,A,0.448,-14.009,1,0.128,135.726,4,0.501,Aggressive,2,-2,Good
2018,Two Bad D.J.,Clint Eastwood & General Saint,reggae,Sweet Sweet Matilda,0.102,0.631,243600,0.54,0,B,0.131,-9.027,0,0.0446,146.392,4,0.692,Cool,-1,-1,Good
2018,Mo' Roots,Taj Mahal,reggae,Blackjack Davey,0.576,0.859,223373,0.407,0,G,0.143,-15.889,1,0.0762,106.008,4,0.925,Cool,-1,-1,Good
2018,Aux Armes Et Caetera,Spectacular,reggae,Les Locataires - Sing It Like A Song To Me,0.0103,0.595,218387,0.611,0,A#,0.107,-8.449,1,0.491,76.043,4,0.631,Cool,-1,-1,Good
2018,Mahogany Road,Abja,reggae,Good Sensimilia,0.0923,0.881,257358,0.447,3.14E-06,F,0.0821,-6.259,0,0.45,113.046,4,0.589,Cool,-1,-1,Good
2018,Super Ape,The Upsetters,reggae,Underground,0.0241,0.748,176693,0.745,0.686,A#,0.719,-15.918,1,0.109,75.137,4,0.887,Cool,-1,-1,Good
2018,Reggae Street,Mighty Diamonds,reggae,Reggae Street,0.00405,0.878,220915,0.318,0,F#,0.0445,-14.605,0,0.068,131.643,4,0.965,Cool,-1,-1,Good
2018,Fally Lover,Johnny Osbourne,reggae,Mushroom,0.218,0.754,223467,0.417,0,G,0.116,-10.261,0,0.103,131.045,4,0.59,Cool,-1,-1,Good
2018,Reggae Anthology: Niney The Observer - Roots With Quality,Reggae Crusaders,reggae,Bring The Couchie Come,0.267,0.914,159720,0.546,6.81E-05,A,0.105,-6.554,1,0.295,130.258,4,0.697,Cool,-1,-1,Good
2018,Motivando A La Yal (Special Edition),Zion & Lennox,reggae,Yo Voy (feat. Daddy Yankee),0.0579,0.786,231015,0.729,0,E,0.101,-4.973,0,0.187,95.027,4,0.607,Energizing,2,0,Good
2018,Motivando a la Yal,Zion & Lennox,reggae,Zion y Lennox Remix,0.0451,0.808,329987,0.867,0.00418,D#,0.129,-5.12,0,0.0434,95.998,4,0.56,Energizing,2,0,Good
2018,Motivando a la Yal,Zion & Lennox,reggae,Ahora (feat. Angel Doze),0.0309,0.775,180987,0.917,5.00E-05,F#,0.0798,-4.27,0,0.0413,96.033,4,0.596,Energizing,2,0,Good
2018,No Te Veo,Casa De Leones,reggae,No Te Veo - Digital Single,0.0558,0.847,255987,0.873,3.21E-06,F,0.325,-4.805,0,0.0804,116.007,4,0.966,Cool,-1,-1,Good
2018,It's My Time,"Tito ""El Bambino""",reggae,"Sol, Playa Y Arena",0.254,0.822,188320,0.656,0,D,0.329,-6.159,0,0.11,94.039,4,0.734,Energizing,2,0,Good
2018,Top Of The Line,"Tito ""El Bambino""",reggae,Tu Cintura,0.0842,0.802,187640,0.835,0,G#,0.142,-7.15,1,0.117,94.007,4,0.877,Energizing,2,0,Good
2018,12 Discipulos,Eddie Dee,reggae,los Disicipulos,0.181,0.629,269559,0.893,0,A#,0.115,-4.009,0,0.275,94.042,4,0.86,Energizing,2,0,Good
2018,El Abayarde,Tego Calderon,reggae,"Guasa, Guasa",0.446,0.841,240200,0.898,5.61E-06,A#,0.267,-3.439,1,0.236,96.059,4,0.862,Energizing,2,0,Good
2018,El Abayarde,Tego Calderon,reggae,Pa' Que Retozen,0.4,0.815,151667,0.856,8.34E-05,A#,0.244,-3.825,0,0.122,91.995,4,0.872,Energizing,2,0,Good
2018,PR CD #3,Tego Calderon,reggae,Punto Y Aparte,0.291,0.8,205929,0.765,0.0416,D#,0.0977,-5.013,0,0.0478,95.007,4,0.722,Energizing,2,0,Good
2018,El Principe,Cosculluela,reggae,Prrrum,0.102,0.839,237547,0.731,0,A#,0.336,-4.201,1,0.233,90.018,4,0.718,Energizing,2,0,Good
2018,Flow Music Presenta: Flow la Discoteka,DJ Nelson,reggae,Esta Noche de Travesuras (feat. Hector el Father),0.457,0.828,212533,0.666,0,F#,0.0834,-7.454,1,0.152,91.961,4,0.44,Energizing,2,0,Good
2018,Hoy (feat. Cheka) - Single,LDA,reggae,Hoy (feat. Cheka),0.0651,0.799,174185,0.842,0.00184,G,0.0608,-6.916,0,0.046,95.012,4,0.586,Energizing,2,0,Good
2018,El Documental II,L.D.A.,reggae,Hoy - Chosen Few Remix,0.138,0.606,202387,0.888,9.29E-05,G,0.0645,-4.795,0,0.0724,174.039,4,0.813,Energizing,2,0,Good
2018,"Music From The Motion Picture ""Feel The Noise""",Ñejo,reggae,No Quiere Novio,0.446,0.87,196480,0.614,0.00035,D#,0.0911,-9.892,0,0.259,95.016,4,0.804,Energizing,2,0,Good
2018,The Last Don,Don Omar,reggae,Dale Don Dale,0.0269,0.832,212413,0.815,0.00028,D#,0.0892,-7.81,0,0.0971,95.031,4,0.809,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Llamé Pa' Verte (Bailando Sexy),0.0813,0.856,194733,0.809,0,E,0.084,-5.132,0,0.072,95.007,4,0.649,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Solo Una Noche,0.0945,0.82,179722,0.641,0,D#,0.0676,-7.339,0,0.111,90.011,4,0.545,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Sin El,0.131,0.715,172707,0.66,0,G#,0.11,-5.543,0,0.197,89.604,4,0.693,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Sensación,0.14,0.827,154587,0.783,0,G,0.304,-5.622,1,0.0509,94.983,4,0.771,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Mírala Bien,0.235,0.818,156560,0.86,0,A#,0.074,-4.348,0,0.152,95.997,4,0.687,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Lento,0.086,0.826,176427,0.91,1.31E-05,G,0.133,-4.394,0,0.0664,93.981,4,0.692,Energizing,2,0,Good
2018,Pa'l Mundo,Wisin & Yandel,reggae,Yo Quiero,0.305,0.86,164520,0.806,0,G,0.101,-4.292,0,0.0544,94.982,4,0.725,Energizing,2,0,Good
2018,La Revolucion (Deluxe),Wisin & Yandel,reggae,Me Estas Tentando,0.324,0.808,229680,0.914,6.24E-06,C#,0.32,-2.654,0,0.0549,116.01,4,0.779,Energizing,2,0,Good
2018,Quien Contra Mi,Yandel,reggae,Te Suelto el Pelo,0.0153,0.792,136027,0.712,1.43E-06,G#,0.573,-5.338,1,0.0663,94.994,4,0.928,Energizing,2,0,Good
2018,The Perfect Melody,Zion,reggae,Fantasma - Main,0.061,0.633,234920,0.704,1.16E-06,F,0.947,-6.936,0,0.134,183.939,4,0.751,Energizing,2,0,Good
2018,El Fenomeno,Arcangel,reggae,Chica Virtual - Bonus,0.172,0.89,264067,0.607,3.41E-05,F#,0.246,-4.625,0,0.0539,110.986,4,0.699,Cool,-1,-1,Good
2018,Masterpiece,R.K.M & Ken-Y,reggae,Dame Lo Que Quiero,0.217,0.861,214973,0.719,0,E,0.186,-5.109,1,0.072,94.975,4,0.566,Energizing,2,0,Good
2018,Reggaeton Simply The Best,R.K.M & Ken-Y,reggae,Down,0.544,0.805,225693,0.792,0.00145,F,0.11,-6.511,0,0.0882,94.99,4,0.791,Energizing,2,0,Very Good
2018,Toby Love,Toby Love,reggae,Tengo Un Amor - Remix Version,0.59,0.783,260293,0.608,0,F,0.158,-5.674,1,0.0345,134.005,4,0.914,Romantic,-1,1,Very Good
2018,Masterpiece Commemorative Edition,R.K.M & Ken-Y,reggae,Down - Remix,0.664,0.857,227880,0.745,0.000147,C#,0.191,-6.925,1,0.168,95.003,4,0.871,Energizing,2,0,Very Good
2015,Sobrenatural,Alexis y Fido,reggae,5 Letras,0.272,0.82,195573,0.788,1.65E-06,D#,0.0404,-5.478,0,0.191,93.961,4,0.648,Energizing,2,0,Very Good
2015,The Pitbulls,Alexis y Fido,reggae,Eso Ehh..!!!,0.347,0.908,195200,0.81,3.49E-05,A#,0.268,-6.753,0,0.132,95.006,4,0.76,Energizing,2,0,Very Good
2015,The Pitbulls,Alexis y Fido,reggae,El Tiburón,0.158,0.881,163573,0.822,4.42E-06,F#,0.119,-6.375,1,0.0995,94.033,4,0.523,Energizing,2,0,Very Good
2015,La Mision 4,Yaviah,reggae,Wiki Wiki,0.089,0.783,169400,0.879,0.003,A,0.277,-3.938,1,0.0765,82.017,4,0.898,Energizing,2,0,Very Good
2015,Guillaera,Las Guanabanas,reggae,Vamos Pa' La Disco,0.0647,0.821,168000,0.761,0.00161,D,0.112,-8.465,1,0.0452,92.997,4,0.78,Energizing,2,0,Very Good
2015,Broke & Famous,Ñejo & Dalmata,reggae,No Quiere Novio,0.286,0.868,184640,0.785,0.00587,C#,0.0952,-6.358,1,0.253,94.994,4,0.788,Energizing,2,0,Very Good
2015,Top Of The Line,"Tito ""El Bambino""",reggae,Flow Natural,0.121,0.831,173867,0.789,0,A,0.328,-5.498,1,0.0661,101.035,4,0.827,Energizing,2,0,Very Good
2015,La Melodia De La Calle,Tony Dize,reggae,Permitame,0.0247,0.631,185013,0.67,0,F,0.128,-6.958,1,0.153,213.99,4,0.884,Energizing,2,0,Very Good
2015,Los Vaqueros Wild Wild Mixes,Wisin & Yandel,reggae,Nadie Como Tu,0.413,0.81,223453,0.73,0,C#,0.155,-5.151,0,0.202,93.004,4,0.726,Cool,-1,-1,Very Good
2015,Los Vaqueros Wild Wild Mixes,Wisin & Yandel,reggae,Pegao,0.529,0.797,233400,0.814,0,C,0.362,-4.716,1,0.252,96.039,4,0.833,Cool,-1,-1,Very Good
2015,Los Vaqueros Wild Wild Mixes,Wisin & Yandel,reggae,Yo Te Quiero,0.594,0.801,208347,0.687,0,C,0.116,-5.92,0,0.295,93.982,4,0.791,Cool,-1,-1,Very Good
2015,El Documental II (Explicit),Wisin & Yandel,reggae,Atrevete,0.22,0.879,234653,0.775,0,A,0.191,-5.799,0,0.119,96.006,4,0.775,Energizing,2,0,Very Good
2015,M.I.A.M.I.,Lil Jon,reggae,Culo,0.114,0.858,219080,0.656,0,D#,0.141,-4.96,0,0.358,59.972,4,0.969,Energizing,2,0,Very Good
2015,M.I.A.M.I.,Pitbull,reggae,Culo Miami Mix,0.107,0.967,249480,0.639,0,G#,0.0959,-6.42,1,0.192,119.895,4,0.965,Energizing,2,0,Very Good
2015,2007 Años De Exitos Reggaeton,Yomo,reggae,Dale Con Pepa,0.116,0.823,172840,0.876,6.35E-06,D,0.689,-6.346,1,0.263,93.966,4,0.773,Cool,-1,-1,Very Good
2015,Love and Sex,Plan B,reggae,Candy,0.252,0.897,207627,0.864,0,G#,0.517,-3.735,0,0.147,95.981,4,0.542,Energizing,2,0,Very Good
2015,Mas Flow,Plan B,reggae,Tu Sabes,0.255,0.838,186893,0.432,0.000135,A#,0.15,-12.304,1,0.125,95.007,4,0.578,Energizing,2,0,Very Good
2015,House of Pleasure,Plan B,reggae,Es Un Secreto,0.106,0.841,190560,0.783,2.49E-06,D#,0.0528,-4.915,0,0.0432,94.989,4,0.514,Energizing,2,0,Very Good
2015,House of Pleasure,Plan B,reggae,Si No Le Contesto,0.0945,0.844,220133,0.757,0,A#,0.16,-4.61,0,0.0523,94.977,4,0.532,Energizing,2,0,Very Good
2015,La Reunión,Yaga & Mackie,reggae,Aparentemente,0.0996,0.874,303640,0.695,0.00146,C,0.207,-6.267,0,0.0925,93.996,4,0.885,Energizing,2,0,Very Good
2015,Perreología,Alexis y Fido,reggae,Rescate,0.0383,0.659,252107,0.88,0.176,B,0.102,-4.254,1,0.0595,179.985,4,0.652,Energizing,2,0,Very Good
2015,Reggaeton Hitmakers Love Stories,Hector & Tito,reggae,Ay Amor - Reggaeton,0.188,0.572,233013,0.764,6.36E-06,F#,0.138,-5.056,1,0.1,90.314,4,0.611,Energizing,2,0,Very Good
2015,La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),J Alvarez,reggae,La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),0.0627,0.738,274027,0.726,0,F,0.288,-5.318,0,0.0735,171.962,4,0.836,Energizing,2,0,Very Good
2015,De Camino Pa' la Cima (Deluxe Edition),J Alvarez,reggae,El Duelo,0.127,0.772,184253,0.698,0,F,0.144,-6.79,0,0.0498,93.004,4,0.747,Cool,-1,-1,Very Good
2015,Otro Nivel De Musica,J Alvarez,reggae,La Pregunta,0.0585,0.74,269240,0.65,0,F,0.0793,-5.849,0,0.136,172.081,4,0.808,Energizing,2,0,Very Good
2015,La Familia B Sides,J Balvin,reggae,Ay Vamos,0.174,0.718,226413,0.702,0.00011,F,0.111,-5.719,0,0.116,173.928,4,0.879,Energizing,2,0,Very Good
2015,La Familia,J Balvin,reggae,Yo Te Lo Dije,0.0842,0.743,220853,0.61,0,D#,0.169,-5.824,1,0.0799,87.983,4,0.96,Energizing,2,0,Very Good
2015,Raised By The People,Notch,reggae,Que Te Pica,0.263,0.755,192280,0.844,0,F#,0.394,-4.687,1,0.3,181.847,4,0.796,Energizing,2,0,Very Good
2015,Tp.3 Reloaded,R. Kelly,reggae,Burn It Up,0.112,0.784,231773,0.793,0,G,0.134,-4.573,0,0.123,95.977,4,0.638,Energizing,2,0,Very Good
2015,e5,Ivy Queen,reggae,Quiero Saber,0.137,0.868,172440,0.912,3.83E-06,D#,0.169,-3.585,0,0.0581,95.018,4,0.857,Energizing,2,0,Very Good
2015,"Reggaeton, Vol. 2",Reggaeton Band,reggae,Gata Fiera,0.163,0.769,241760,0.848,0.1,D#,0.0783,-6.998,1,0.0499,93.692,4,0.955,Energizing,2,0,Very Good
2015,Tempted OST Part.4,Yang Da Il,K-pop,With you,0.746,0.471,218857,0.456,0,C,0.116,-6.931,1,0.0355,127.58,4,0.213,Energizing,2,0,Very Good
2015,LIVE OST Part.4,Punch,K-pop,Why Why Why,0.914,0.477,195320,0.524,0,C#,0.112,-5.398,1,0.0315,133.463,4,0.361,Cool,-1,-1,Very Good
2015,"Mother (Original Television Soundtrack), Pt. 2",Peter Han,K-pop,Next To You,0.657,0.512,193948,0.366,0.00187,B,0.109,-10.194,1,0.0294,76.97,4,0.346,Melancholy,-2,-1,Very Good
2015,"Welcome to Waikiki, Pt. 5 (Music from the Original TV Series)",SeungHee,K-pop,Taking the First Step,0.308,0.877,200320,0.382,6.67E-06,B,0.0726,-7.148,1,0.0647,127.97,4,0.585,Empowering,0,1,Very Good
2015,"마녀의 법정 OST, Part. 06 Witch at Court OST, Part. 06",Yoon Hyun Min,K-pop,사랑했다고 That You Loved Me,0.884,0.631,228747,0.373,0,G#,0.108,-6.521,1,0.0355,126.178,4,0.382,Empowering,0,1,Very Good
2015,A Day Before Us Season 2 OST Part.3 (Spring Love),Yu Seung Woo,K-pop,A Day Before Us Season 2 OST Part.3 - Spring Love,0.209,0.368,176060,0.75,0,F#,0.232,-5.098,1,0.29,199.631,4,0.601,Romantic,-1,1,Very Good
2015,"Mother (Original Television Soundtrack), Pt. 5",SEUNGKWAN,K-pop,Kind of Love,0.657,0.359,235034,0.346,0,A#,0.109,-7.706,1,0.0293,95.941,3,0.2,Energizing,2,0,Very Good
2015,"마녀의 법정 OST, Part. 04 Witch at Court OST, Part. 04",Park Yong In,K-pop,마음이 될까 Will I Be the Heart,0.53,0.385,256773,0.485,6.47E-06,B,0.0738,-6.097,1,0.0306,135.476,4,0.0949,Empowering,0,1,Very Good
2015,"Welcome to Waikiki, Pt. 6 (Music from the Original TV Series)",Cho Eunae,K-pop,Grown Up,0.425,0.508,227521,0.57,0,E,0.118,-4.201,1,0.0376,81.312,4,0.249,Empowering,0,1,Very Good
2015,"마녀의 법정 OST, Part. 03 Witch at Court OST, Part. 03",Bada,K-pop,사랑했다고 That You Loved Me,0.417,0.602,220606,0.553,0,D,0.0881,-5.278,1,0.0306,123.534,4,0.305,Empowering,0,1,Very Good
2015,"마녀의 법정 OST, Part. 01 Witch at Court OST, Part. 01",Solji,K-pop,바람에 기대 Leaning Against the Wind,0.69,0.374,214733,0.496,0,F,0.169,-6.431,1,0.0383,115.417,3,0.126,Empowering,0,1,Very Good
2015,RADIO ROMANCE OST Part.5,Lee Seok Hoon,K-pop,Story,0.723,0.496,225188,0.363,0,A#,0.146,-7.84,1,0.0291,76.039,4,0.218,Cool,-1,-1,Very Good
2015,"Cross (Original Television Soundtrack), Pt. 3",Gonne Choi,K-pop,Childhood,0.949,0.271,224998,0.236,0.333,B,0.102,-11.094,1,0.0352,100.441,4,0.0551,Romantic,-1,1,Very Good
2015,"Grand Prince, Pt. 2 (Original Television Soundtrack)",Sonnet Son,K-pop,Love Is So Mean,0.675,0.407,265777,0.502,0,E,0.146,-4.674,1,0.0318,146.165,4,0.242,Empowering,0,1,Very Good
2015,"태양의 후예 (Original Television Soundtrack), Pt. 3",Davichi,K-pop,이 사랑,0.701,0.403,226574,0.447,0,F#,0.0965,-4.559,1,0.0347,138.489,4,0.206,Empowering,0,1,Very Good
2015,"A Korean Odyssey (Original Television Soundtrack), Pt. 7",Hwang Chi Yeul,K-pop,Like A Miracle (Someday),0.67,0.516,236148,0.41,0,E,0.141,-6.152,1,0.0428,67.044,4,0.249,Empowering,0,1,Very Good
2015,Flower ever after OST Part.2,Kwon Jin Ah,K-pop,Behind the page,0.788,0.439,280498,0.399,0,C,0.152,-6.955,1,0.0326,132.91,4,0.197,Empowering,0,1,Very Good
2015,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 7",Baek A Yeon,K-pop,A Lot Like Love,0.548,0.758,203047,0.533,0,F#,0.104,-4.189,1,0.0267,76.997,4,0.395,Empowering,0,1,Very Good
2015,"Cheese In The Trap (Original Television Soundtrack), Pt. 4",Vanilla Acoustic,K-pop,The Time We Shared,0.783,0.571,210811,0.569,0,C#,0.11,-6.928,1,0.0423,147.947,4,0.229,Cool,-1,-1,Excellent
2015,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 4",Davichi,K-pop,Forgetting You,0.58,0.508,192430,0.545,0,G#,0.361,-6.425,1,0.037,129.183,4,0.233,Empowering,0,1,Excellent
2015,instagram,DEAN,K-pop,instagram,0.196,0.463,255729,0.566,0,F,0.284,-6.195,1,0.145,93.921,4,0.219,Melancholy,-2,-1,Excellent
2015,be by my side,Crush,K-pop,be by my side,0.61,0.348,213321,0.576,0.000223,D,0.205,-8.326,1,0.12,179.175,4,0.453,Empowering,0,1,Excellent
2015,Innate,Cavalier,K-pop,White Noise 백색소음,0.67,0.473,290452,0.471,0.00018,A#,0.0753,-8.035,0,0.194,148.013,3,0.274,Energizing,2,0,Excellent
2015,New Wave City,Muzie,K-pop,I Can't Let You Go (feat. Space Cowboy),0.262,0.734,207398,0.671,0,C#,0.113,-5.144,0,0.105,94.031,4,0.548,Energizing,2,0,Excellent
2015,ONE,Samuel,K-pop,SOS,0.262,0.81,188627,0.601,0,B,0.0859,-4.216,0,0.0498,103.957,4,0.793,Energizing,2,0,Excellent
2015,Don't Wanna Lose You,GIWON,K-pop,Don't Wanna Lose You,0.014,0.627,235533,0.535,0,A#,0.125,-7.09,0,0.0488,129.875,4,0.277,Empowering,0,1,Excellent
2015,Begin-us,Hoons,K-pop,Begin-us,0.557,0.652,205863,0.482,0,E,0.365,-6.344,1,0.0263,82.941,4,0.434,Energizing,2,0,Excellent
2015,Hold Me,Eric Nam,K-pop,4AM,0.315,0.663,248451,0.488,0,A,0.237,-5.385,1,0.0268,129.962,3,0.584,Empowering,0,1,Excellent
2015,30,Nuz,K-pop,island,0.985,0.469,192000,0.282,0.252,F,0.105,-12.932,1,0.0363,110.033,3,0.25,Romantic,-1,1,Excellent
2015,D.O.P.E.,D.O,K-pop,Falling Down,0.165,0.628,208180,0.75,0,G#,0.069,-5.021,1,0.343,75.659,4,0.663,Cool,-1,-1,Excellent
2015,KARMA,Jeebanoff,K-pop,Timid,0.196,0.907,208174,0.524,1.94E-06,C#,0.0686,-7.764,0,0.199,140.007,4,0.784,Cool,-1,-1,Excellent
2015,After The Heartbreak,Andup,K-pop,Wait a sec (Feat. hatts) (Prod. Hansen),0.577,0.868,195000,0.595,0,A#,0.102,-2.927,1,0.0945,131.985,4,0.852,Cool,-1,-1,Excellent
2015,Like You,AOBeats,K-pop,Like You,0.137,0.645,173444,0.671,0,E,0.0543,-6.967,0,0.219,193.883,4,0.373,Empowering,0,1,Excellent
